word,letter,category,precision_level,etymology_summary,content,somatic_integration,temporal_translation,cultural_bridge,filepath,last_updated,hash_value
JADED,J,Cynicism/Weariness,HIGH,"**Category**: Cynicism/Weariness  
**Precision Level**: HIGH  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: REQUIRED",,YES,NO,REQUIRED,,2025-11-13T16:48:15.483433,30c6df7c35c62773
JADED,J,Cynicism/Weariness,HIGH,"**Category**: Cynicism/Weariness  
**Precision Level**: HIGH  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: REQUIRED",,YES,NO,REQUIRED,,2025-11-13T16:48:15.483433,30c6df7c35c62773
JEALOUS,J,Envy/Possessiveness,HIGH,"**Category**: Envy/Possessiveness  
**Precision Level**: HIGH  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: REQUIRED",,YES,NO,REQUIRED,,2025-11-13T16:48:15.483433,eb84149978d30680
JEALOUS,J,Envy/Possessiveness,HIGH,"**Category**: Envy/Possessiveness  
**Precision Level**: HIGH  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: REQUIRED",,YES,NO,REQUIRED,,2025-11-13T16:48:15.483433,eb84149978d30680
JEALOUSY,J,Envious Possessiveness/Resentment,HIGH,"**Category**: Envious Possessiveness/Resentment  
**Precision Level**: HIGH  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: REQUIRED",,YES,NO,REQUIRED,,2025-11-13T16:48:15.483433,d05e0f42a4a1dbd3
JEALOUSY,J,Envious Possessiveness/Resentment,HIGH,"**Category**: Envious Possessiveness/Resentment  
**Precision Level**: HIGH  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: REQUIRED",,YES,NO,REQUIRED,,2025-11-13T16:48:15.483433,d05e0f42a4a1dbd3
JITTERY,J,Anxiety/Nervousness,MEDIUM,"**Category**: Anxiety/Nervousness  
**Precision Level**: MEDIUM  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: RECOMMENDED",,YES,NO,RECOMMENDED,,2025-11-13T16:48:15.483433,166a9ad6b43778b4
JITTERY,J,Anxiety/Nervousness,MEDIUM,"**Category**: Anxiety/Nervousness  
**Precision Level**: MEDIUM  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: RECOMMENDED",,YES,NO,RECOMMENDED,,2025-11-13T16:48:15.483433,166a9ad6b43778b4
JOCULAR,J,Humorous/Playful,LOW,"**Category**: Humorous/Playful  
**Precision Level**: LOW  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: MINIMAL",,YES,NO,MINIMAL,,2025-11-13T16:48:15.483433,1ffc9bba5469f059
JOCULAR,J,Humorous/Playful,LOW,"**Category**: Humorous/Playful  
**Precision Level**: LOW  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: MINIMAL",,YES,NO,MINIMAL,,2025-11-13T16:48:15.483433,1ffc9bba5469f059
JOLLINESS,J,State of Cheerfulness/Merriment,LOW,"**Category**: State of Cheerfulness/Merriment  
**Precision Level**: LOW  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: MINIMAL",,YES,NO,MINIMAL,,2025-11-13T16:48:15.483433,22642fdb8c25c89b
JOLLINESS,J,State of Cheerfulness/Merriment,LOW,"**Category**: State of Cheerfulness/Merriment  
**Precision Level**: LOW  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: MINIMAL",,YES,NO,MINIMAL,,2025-11-13T16:48:15.483433,22642fdb8c25c89b
JOLLY,J,Cheerful/Merry,LOW,"**Category**: Cheerful/Merry  
**Precision Level**: LOW  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: MINIMAL",,YES,NO,MINIMAL,,2025-11-13T16:48:15.483433,b4b43593a2649eec
JOLLY,J,Cheerful/Merry,LOW,"**Category**: Cheerful/Merry  
**Precision Level**: LOW  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: MINIMAL",,YES,NO,MINIMAL,,2025-11-13T16:48:15.483433,b4b43593a2649eec
JOLTED,J,Shocked/Startled,MEDIUM,"**Category**: Shocked/Startled  
**Precision Level**: MEDIUM  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: RECOMMENDED",,YES,NO,RECOMMENDED,,2025-11-13T16:48:15.483433,38e9bd5f8609abcc
JOLTED,J,Shocked/Startled,MEDIUM,"**Category**: Shocked/Startled  
**Precision Level**: MEDIUM  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: RECOMMENDED",,YES,NO,RECOMMENDED,,2025-11-13T16:48:15.483433,38e9bd5f8609abcc
JOVIAL,J,Good-Humored/Cheerful,LOW,"**Category**: Good-Humored/Cheerful  
**Precision Level**: LOW  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: MINIMAL",,YES,NO,MINIMAL,,2025-11-13T16:48:15.483433,a443c54cb7dc8ef8
JOVIAL,J,Good-Humored/Cheerful,LOW,"**Category**: Good-Humored/Cheerful  
**Precision Level**: LOW  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: MINIMAL",,YES,NO,MINIMAL,,2025-11-13T16:48:15.483433,a443c54cb7dc8ef8
JOVIALITY,J,State of Good Humor/Cheerfulness,LOW,"**Category**: State of Good Humor/Cheerfulness  
**Precision Level**: LOW  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: MINIMAL",,YES,NO,MINIMAL,,2025-11-13T16:48:15.483433,fb265a24a7d7874d
JOVIALITY,J,State of Good Humor/Cheerfulness,LOW,"**Category**: State of Good Humor/Cheerfulness  
**Precision Level**: LOW  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: MINIMAL",,YES,NO,MINIMAL,,2025-11-13T16:48:15.483433,fb265a24a7d7874d
JOY,J,Deep Happiness/Delight,LOW,"**Category**: Deep Happiness/Delight  
**Precision Level**: LOW  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: MINIMAL",,YES,NO,MINIMAL,,2025-11-13T16:48:15.483433,9dbc988c25c95d9d
JOY,J,Deep Happiness/Delight,LOW,"**Category**: Deep Happiness/Delight  
**Precision Level**: LOW  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: MINIMAL",,YES,NO,MINIMAL,,2025-11-13T16:48:15.483433,9dbc988c25c95d9d
JOYFUL,J,Happiness/Delight,MEDIUM,"**Category**: Happiness/Delight  
**Precision Level**: MEDIUM  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: RECOMMENDED",,YES,NO,RECOMMENDED,,2025-11-13T16:48:15.483433,931fddf9417ff7bf
JOYFUL,J,Happiness/Delight,MEDIUM,"**Category**: Happiness/Delight  
**Precision Level**: MEDIUM  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: RECOMMENDED",,YES,NO,RECOMMENDED,,2025-11-13T16:48:15.483433,931fddf9417ff7bf
JUBILANT,J,Triumphantly Joyful/Exuberant,LOW,"**Category**: Triumphantly Joyful/Exuberant  
**Precision Level**: LOW  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: MINIMAL",,YES,NO,MINIMAL,,2025-11-13T16:48:15.483433,790053289fff1ec1
JUBILANT,J,Triumphantly Joyful/Exuberant,LOW,"**Category**: Triumphantly Joyful/Exuberant  
**Precision Level**: LOW  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: MINIMAL",,YES,NO,MINIMAL,,2025-11-13T16:48:15.483433,790053289fff1ec1
JUBILATION,J,State of Triumphant Joy/Celebration,LOW,"**Category**: State of Triumphant Joy/Celebration  
**Precision Level**: LOW  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: MINIMAL",,YES,NO,MINIMAL,,2025-11-13T16:48:15.483433,bbaf788b3b818f01
JUBILATION,J,State of Triumphant Joy/Celebration,LOW,"**Category**: State of Triumphant Joy/Celebration  
**Precision Level**: LOW  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: MINIMAL",,YES,NO,MINIMAL,,2025-11-13T16:48:15.483433,bbaf788b3b818f01
JUMPY,J,Nervous/Easily Startled,MEDIUM,"**Category**: Nervous/Easily Startled  
**Precision Level**: MEDIUM  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: RECOMMENDED",,YES,NO,RECOMMENDED,,2025-11-13T16:48:15.483433,f7b639a142ca9eb9
JUMPY,J,Nervous/Easily Startled,MEDIUM,"**Category**: Nervous/Easily Startled  
**Precision Level**: MEDIUM  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: RECOMMENDED",,YES,NO,RECOMMENDED,,2025-11-13T16:48:15.483433,f7b639a142ca9eb9
JUSTIFIED,J,Righteous/Vindicated,LOW,"**Category**: Righteous/Vindicated  
**Precision Level**: LOW  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: MINIMAL",,YES,NO,MINIMAL,,2025-11-13T16:48:15.483433,622eeb7af5fa35b9
JUSTIFIED,J,Righteous/Vindicated,LOW,"**Category**: Righteous/Vindicated  
**Precision Level**: LOW  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: MINIMAL",,YES,NO,MINIMAL,,2025-11-13T16:48:15.483433,622eeb7af5fa35b9
KEEN,K,Enthusiasm/Sharpness,MEDIUM,"**Category**: Enthusiasm/Sharpness  
**Precision Level**: MEDIUM  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: RECOMMENDED",,YES,NO,RECOMMENDED,,2025-11-14T19:09:32.602414,72b5e24390785f78
KEEN,K,Enthusiasm/Sharpness,MEDIUM,"**Category**: Enthusiasm/Sharpness  
**Precision Level**: MEDIUM  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: RECOMMENDED",,YES,NO,RECOMMENDED,,2025-11-14T19:09:32.602414,72b5e24390785f78
KID-LIKE,K,Childlike/Innocent,LOW,"**Category**: Childlike/Innocent  
**Precision Level**: LOW  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: MINIMAL",,YES,NO,MINIMAL,,2025-11-14T19:09:32.602414,53dc918ed9ecac3e
KID-LIKE,K,Childlike/Innocent,LOW,"**Category**: Childlike/Innocent  
**Precision Level**: LOW  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: MINIMAL",,YES,NO,MINIMAL,,2025-11-14T19:09:32.602414,53dc918ed9ecac3e
KIND,K,Caring/Benevolent,LOW,"**Category**: Caring/Benevolent  
**Precision Level**: LOW  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: MINIMAL",,YES,NO,MINIMAL,,2025-11-14T19:09:32.602414,41f99ed16d1b15f6
KIND,K,Caring/Benevolent,LOW,"**Category**: Caring/Benevolent  
**Precision Level**: LOW  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: MINIMAL",,YES,NO,MINIMAL,,2025-11-14T19:09:32.602414,41f99ed16d1b15f6
KINDHEARTED,K,Naturally Compassionate/Generous,LOW,"**Category**: Naturally Compassionate/Generous  
**Precision Level**: LOW  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: MINIMAL",,YES,NO,MINIMAL,,2025-11-14T19:09:32.602414,232ccb5e420a481d
KINDHEARTED,K,Naturally Compassionate/Generous,LOW,"**Category**: Naturally Compassionate/Generous  
**Precision Level**: LOW  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: MINIMAL",,YES,NO,MINIMAL,,2025-11-14T19:09:32.602414,232ccb5e420a481d
KINDLY,K,In a Kind Manner/Benevolently,LOW,"**Category**: In a Kind Manner/Benevolently  
**Precision Level**: LOW  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: MINIMAL",,YES,NO,MINIMAL,,2025-11-14T19:09:32.602414,f3993498de16127a
KINDLY,K,In a Kind Manner/Benevolently,LOW,"**Category**: In a Kind Manner/Benevolently  
**Precision Level**: LOW  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: MINIMAL",,YES,NO,MINIMAL,,2025-11-14T19:09:32.602414,f3993498de16127a
KINDNESS,K,State of Being Kind/Compassion,LOW,"**Category**: State of Being Kind/Compassion  
**Precision Level**: LOW  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: MINIMAL",,YES,NO,MINIMAL,,2025-11-14T19:09:32.602414,21ccdbae10066b9b
KINDNESS,K,State of Being Kind/Compassion,LOW,"**Category**: State of Being Kind/Compassion  
**Precision Level**: LOW  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: MINIMAL",,YES,NO,MINIMAL,,2025-11-14T19:09:32.602414,21ccdbae10066b9b
LAID BACK,L,Relaxed/Easygoing,LOW,"**Category**: Relaxed/Easygoing  
**Precision Level**: LOW  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: MINIMAL",,YES,NO,MINIMAL,,2025-11-13T16:51:14.378073,fc998c56739457cc
LAID BACK,L,Relaxed/Easygoing,LOW,"**Category**: Relaxed/Easygoing  
**Precision Level**: LOW  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: MINIMAL",,YES,NO,MINIMAL,,2025-11-13T16:51:14.378073,fc998c56739457cc
LAZY,L,Inactivity/Lethargy,MEDIUM,"**Category**: Inactivity/Lethargy  
**Precision Level**: MEDIUM  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: RECOMMENDED",,YES,NO,RECOMMENDED,,2025-11-13T16:51:14.378073,d76b3d8e19fc0c30
LAZY,L,Inactivity/Lethargy,MEDIUM,"**Category**: Inactivity/Lethargy  
**Precision Level**: MEDIUM  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: RECOMMENDED",,YES,NO,RECOMMENDED,,2025-11-13T16:51:14.378073,d76b3d8e19fc0c30
LEFT OUT,L,Exclusion/Isolation,MEDIUM,"**Category**: Exclusion/Isolation  
**Precision Level**: MEDIUM  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: RECOMMENDED",,YES,NO,RECOMMENDED,,2025-11-13T16:51:14.378073,83ea27c978d292e3
LEFT OUT,L,Exclusion/Isolation,MEDIUM,"**Category**: Exclusion/Isolation  
**Precision Level**: MEDIUM  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: RECOMMENDED",,YES,NO,RECOMMENDED,,2025-11-13T16:51:14.378073,83ea27c978d292e3
LETHARGIC,L,Fatigue/Sluggishness,HIGH,"**Category**: Fatigue/Sluggishness  
**Precision Level**: HIGH  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: REQUIRED",,YES,NO,REQUIRED,,2025-11-13T16:51:14.378073,7ac43d38b1cb2f3e
LETHARGIC,L,Fatigue/Sluggishness,HIGH,"**Category**: Fatigue/Sluggishness  
**Precision Level**: HIGH  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: REQUIRED",,YES,NO,REQUIRED,,2025-11-13T16:51:14.378073,7ac43d38b1cb2f3e
LIBERATED,L,Freed/Emancipated,LOW,"**Category**: Freed/Emancipated  
**Precision Level**: LOW  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: MINIMAL",,YES,NO,MINIMAL,,2025-11-13T16:51:14.378073,05b325f7a5b08943
LIBERATED,L,Freed/Emancipated,LOW,"**Category**: Freed/Emancipated  
**Precision Level**: LOW  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: MINIMAL",,YES,NO,MINIMAL,,2025-11-13T16:51:14.378073,05b325f7a5b08943
LIFELESS,L,Without Life/Vitality,HIGH,"**Category**: Without Life/Vitality  
**Precision Level**: HIGH  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: REQUIRED",,YES,NO,REQUIRED,,2025-11-13T16:51:14.378073,db9e8ba0aef8eae0
LIFELESS,L,Without Life/Vitality,HIGH,"**Category**: Without Life/Vitality  
**Precision Level**: HIGH  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: REQUIRED",,YES,NO,REQUIRED,,2025-11-13T16:51:14.378073,db9e8ba0aef8eae0
LIKE,L,Preference/Affinity,LOW,"**Category**: Preference/Affinity  
**Precision Level**: LOW  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: MINIMAL",,YES,NO,MINIMAL,,2025-11-13T16:51:14.378073,18271776ff418a19
LIKE,L,Preference/Affinity,LOW,"**Category**: Preference/Affinity  
**Precision Level**: LOW  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: MINIMAL",,YES,NO,MINIMAL,,2025-11-13T16:51:14.378073,18271776ff418a19
LIKING,L,State of Preference/Enjoyment,LOW,"**Category**: State of Preference/Enjoyment  
**Precision Level**: LOW  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: MINIMAL",,YES,NO,MINIMAL,,2025-11-13T16:51:14.378073,a00ea394e3468f52
LIKING,L,State of Preference/Enjoyment,LOW,"**Category**: State of Preference/Enjoyment  
**Precision Level**: LOW  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: MINIMAL",,YES,NO,MINIMAL,,2025-11-13T16:51:14.378073,a00ea394e3468f52
LIMITED,L,Restricted/Constrained,MEDIUM,"**Category**: Restricted/Constrained  
**Precision Level**: MEDIUM  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: RECOMMENDED",,YES,NO,RECOMMENDED,,2025-11-13T16:51:14.378073,fc71d5cfb50db77b
LIMITED,L,Restricted/Constrained,MEDIUM,"**Category**: Restricted/Constrained  
**Precision Level**: MEDIUM  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: RECOMMENDED",,YES,NO,RECOMMENDED,,2025-11-13T16:51:14.378073,fc71d5cfb50db77b
LIVID,L,Anger/Rage,CRITICAL,"**Category**: Anger/Rage  
**Precision Level**: CRITICAL  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: REQUIRED",,YES,NO,REQUIRED,,2025-11-13T16:51:14.378073,09f61def5841ae52
LIVID,L,Anger/Rage,CRITICAL,"**Category**: Anger/Rage  
**Precision Level**: CRITICAL  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: REQUIRED",,YES,NO,REQUIRED,,2025-11-13T16:51:14.378073,09f61def5841ae52
